"photo-13279251_286691491";"http://cs407721.vk.me/v407721826/1c2f/Hp0oxOyQ8HE.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Черный";"Adidas ZX 750";1170;"AD30001";" 36-44";"Черный";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_355956394";"http://cs540103.vk.me/c540101/v540101826/482a8/79GvFeD0kkA.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Черно и белый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Черно и белый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_355956386";"http://cs540103.vk.me/c540101/v540101826/48278/VOFUEScZPY8.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Черно и белый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Черно и белый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_355956390";"http://cs540103.vk.me/c540101/v540101826/48288/l_7qz1W3VXo.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Черный+Желтый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Черный+Желтый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_355956388";"http://cs540103.vk.me/c540101/v540101826/48280/EXQ8Hz08MxQ.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Черный+Желтый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Черный+Желтый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_355956393";"http://cs540103.vk.me/c540101/v540101826/482a0/ex2uXbyky18.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Черный+Желтый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Черный+Желтый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_301827016";"http://cs315218.vk.me/v315218826/6954/eUALzwBxXfU.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Синий+Белый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Синий+Белый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_301827032";"http://cs315218.vk.me/v315218826/696c/WaEE34yh7JQ.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Синий+Белый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Синий+Белый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_301827042";"http://cs315218.vk.me/v315218826/697c/8VDvjuWW2dA.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Синий+Белый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Синий+Белый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_355956385";"http://cs540103.vk.me/c540101/v540101826/48270/4Ug_n1gF_xA.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Темно-серый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Темно-серый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_355956392";"http://cs540103.vk.me/c540101/v540101826/48298/9AeV59FqC5c.jpg";"Adidas ZX 750<br/>Цена: 1170 грн<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: пена+резина<br/>Сезон: весна, лето, осень<br/>AD30001<br/>Темно-серый";"Adidas ZX 750";1170;"AD30001";" 36-44";"Темно-серый";"<h1>Adidas ZX 750</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> пена+резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650564";"http://cs406921.vk.me/v406921826/6492/iOLC-4M0GrA.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Черный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Черный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650532";"http://cs406921.vk.me/v406921826/645a/iejeN4HPIPM.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Черный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Черный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650519";"http://cs406921.vk.me/v406921826/6432/bPDet3yppcI.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Черный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Черный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650561";"http://cs406921.vk.me/v406921826/648a/dQ13feBgSJk.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Черный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Черный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650525";"http://cs406921.vk.me/v406921826/6442/G8pngJcKan8.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Черный+Красный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Черный+Красный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650513";"http://cs406921.vk.me/v406921826/6422/pQBvVMHEk-Y.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Черный+Красный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Черный+Красный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650554";"http://cs406921.vk.me/v406921826/647a/18AVgqXhLgM.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Бордовый";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Бордовый";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650503";"http://cs406921.vk.me/v406921826/641a/TRxqXT7aY2M.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Бордовый";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Бордовый";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650551";"http://cs406921.vk.me/v406921826/6472/FMZgetrgv34.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Бордовый";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Бордовый";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650522";"http://cs406921.vk.me/v406921826/643a/yCpKpp7rJp4.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Бордовый";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Бордовый";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650544";"http://cs406921.vk.me/v406921826/6462/BAXdwV-llnA.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Красный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Красный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650546";"http://cs406921.vk.me/v406921826/646a/Fcw5urlKYQg.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Красный";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Красный";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650559";"http://cs406921.vk.me/v406921826/6482/0PJ4KYrEV_Q.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Голубой";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Голубой";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650516";"http://cs406921.vk.me/v406921826/642a/jf4-jySUFSc.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Голубой";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Голубой";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650530";"http://cs406921.vk.me/v406921826/6452/iJXE5It9LFc.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Фиолетовый";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Фиолетовый";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297650527";"http://cs406921.vk.me/v406921826/644a/cG-1QUb5UUA.jpg";"Adidas Campus 80s<br/>Цена: 1300 грн<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30002<br/>Фиолетовый";"Adidas Campus 80s";1300;"AD30002";" 40-44";"Фиолетовый";"<h1>Adidas Campus 80s</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297651091";"http://cs406921.vk.me/v406921826/64a2/8EFVf2Aqw3s.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Черный";"Adidas Campus II";1070;"AD30003";" 36-44";"Черный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325294375";"http://cs540103.vk.me/c540101/v540101826/11e2a/xuKGvXlISX0.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Черный";"Adidas Campus II";1070;"AD30003";" 36-44";"Черный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325294372";"http://cs540103.vk.me/c540101/v540101826/11e22/emELPjw-4Ms.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Черный";"Adidas Campus II";1070;"AD30003";" 36-44";"Черный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325293844";"http://cs540103.vk.me/c540101/v540101826/11e12/2a2KHPui4hU.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Черный";"Adidas Campus II";1070;"AD30003";" 36-44";"Черный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297651140";"http://cs406921.vk.me/v406921826/64d2/UkdL_a3h0cU.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Серый";"Adidas Campus II";1070;"AD30003";" 36-44";"Серый";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297651095";"http://cs406921.vk.me/v406921826/64b2/6i1HdowawkQ.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Белый";"Adidas Campus II";1070;"AD30003";" 36-44";"Белый";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325293821";"http://cs540103.vk.me/c540101/v540101826/11dfa/9-FQnFMcz1E.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Белый";"Adidas Campus II";1070;"AD30003";" 36-44";"Белый";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297651098";"http://cs406921.vk.me/v406921826/64c2/mtZu1CMkOKk.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Красный";"Adidas Campus II";1070;"AD30003";" 36-44";"Красный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325293786";"http://cs540103.vk.me/c540101/v540101826/11ddb/aDqZy8yh4yQ.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Красный";"Adidas Campus II";1070;"AD30003";" 36-44";"Красный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325293803";"http://cs540103.vk.me/c540101/v540101826/11deb/T_aHvEzCqiA.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Красный";"Adidas Campus II";1070;"AD30003";" 36-44";"Красный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297651093";"http://cs406921.vk.me/v406921826/64aa/OVsQT9mSeqo.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Красный";"Adidas Campus II";1070;"AD30003";" 36-44";"Красный";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325293830";"http://cs540103.vk.me/c540101/v540101826/11e02/eep6wWJg38E.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Синий";"Adidas Campus II";1070;"AD30003";" 36-44";"Синий";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_325293847";"http://cs540103.vk.me/c540101/v540101826/11e1a/cVvwORTudH0.jpg";"Adidas Campus II<br/>Цена: 1070 грн.<br/>Размеры: 36-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30003<br/>Синий";"Adidas Campus II";1070;"AD30003";" 36-44";"Синий";"<h1>Adidas Campus II</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_297651601";"http://cs406921.vk.me/v406921826/65c9/NdBX3F4P5CY.jpg";"Adidas Campus Vulc Mid<br/>Цена: 1120 грн.<br/>Размеры: 40-44<br/>Материал: замша, текстиль<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>AD30004<br/>Серый";"Adidas Campus Vulc Mid";1120;"AD30004";" 40-44";"Серый";"<h1>Adidas Campus Vulc Mid</h1><br/><b>Материал:</b> замша, текстиль<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
